duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
230493,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87E-06,0.0795,0.88,84.858,4,rock
290280,0.568,0.808,1,-7.042,0,0.0378,0.0327,1.08E-05,0.218,0.849,151.12,4,rock
187363,0.624,0.908,10,-3.215,1,0.0992,0.408,0,0.139,0.659,105.048,4,rock
227266,0.287,0.473,5,-3.551,1,0.034,0.0858,4.40E-05,0.383,0.577,186.283,4,rock
267960,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47E-05,0.132,0.144,104.011,4,rock
173381,0.722,0.745,7,-4.164,1,0.256,0.247,0,0.419,0.52,77.029,4,rock
168552,0.423,0.721,0,-8.07,1,0.165,0.00792,0,0.38,0.382,161.926,4,rock
137476,0.766,0.83,9,-3.335,1,0.1,0.0146,0,0.035,0.756,121.948,4,rock
233480,0.236,0.269,7,-9.61,0,0.0299,0.573,0.000274,0.101,0.0681,81.254,4,rock
175426,0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,4,rock
295893,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01E-05,0.0481,0.732,92.718,4,rock
208706,0.506,0.817,11,-5.051,0,0.0335,0.00272,0,0.0486,0.506,109.952,4,rock
199263,0.754,0.802,9,-6.424,1,0.0551,0.0349,0,0.335,0.583,122.026,4,rock
130173,0.7,0.467,4,-8.578,0,0.0376,0.685,0,0.315,0.763,119.287,4,rock
263013,0.577,0.797,7,-6.033,1,0.0281,0.0154,0.00463,0.0737,0.716,149.725,4,rock
232533,0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,4,rock
203186,0.519,0.625,10,-5.909,1,0.0482,0.349,0,0.121,0.21,120.103,4,rock
214147,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,4,rock
201240,0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,4,rock
224453,0.742,0.849,2,-6.28,1,0.0376,0.346,0.000115,0.194,0.964,107.188,4,rock
214400,0.557,0.951,0,-3.003,1,0.033,0.00194,0.000172,0.157,0.528,93.97,4,rock
268733,0.401,0.175,2,-12.22,1,0.0314,0.927,2.10E-06,0.103,0.29,68.049,4,rock
189466,0.704,0.611,2,-6.112,1,0.0409,0.217,0,0.0812,0.22,100,4,rock
202735,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25E-05,0.0915,0.934,116.032,4,rock
286973,0.723,0.617,11,-8.312,1,0.0301,0.566,0,0.252,0.677,100.015,4,rock
197935,0.722,0.851,7,-3.873,0,0.0639,0.0319,0,0.108,0.452,126.885,4,rock
240306,0.656,0.884,2,-4.748,1,0.0372,0.0162,0,0.144,0.86,105.009,4,rock
186813,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,4,rock
248440,0.671,0.712,2,-7.815,1,0.0476,0.429,0,0.103,0.462,113.805,4,rock
215133,0.544,0.897,3,-6.056,0,0.0471,0.241,0,0.13,0.647,157.17,4,rock
191506,0.615,0.752,0,-8.91,1,0.391,0.0397,1.37E-06,0.0479,0.66,133.977,4,rock
222373,0.71,0.748,10,-10.558,0,0.0482,0.0287,0.156,0.0741,0.619,125.374,4,rock
180797,0.379,0.849,0,-5.747,1,0.0747,3.44E-05,0.00224,0.298,0.584,146.841,4,rock
171040,0.365,0.851,4,-6.238,0,0.0645,0.0964,0.003,0.237,0.309,78.086,4,rock
190946,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,4,rock
324466,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,4,rock
202333,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29E-05,0.0602,0.648,169.977,4,rock
307866,0.537,0.77,11,-6.943,1,0.0443,0.285,0.00294,0.0978,0.611,136.82,4,rock
219440,0.649,0.517,1,-7.428,0,0.0297,0.0146,1.63E-06,0.145,0.35,119.997,4,rock
265373,0.53,0.816,9,-6.149,1,0.0503,0.0105,0.000613,0.379,0.371,87.019,4,rock
196187,0.64,0.537,0,-5.452,0,0.0282,0.0875,9.84E-06,0.11,0.0676,112.868,4,rock
202533,0.421,0.873,10,-4.343,1,0.0564,0.0654,0,0.123,0.629,84.786,4,rock
193826,0.56,0.394,2,-9.129,1,0.0307,0.365,0,0.213,0.382,122.878,4,rock
190893,0.73,0.634,10,-5.084,0,0.0509,0.181,2.24E-06,0.118,0.182,126.022,4,rock
282920,0.639,0.805,4,-5.961,0,0.032,0.0383,0.00244,0.312,0.507,103.451,4,rock
169680,0.549,0.4,9,-9.302,1,0.0284,0.835,0,0.178,0.49,106.998,4,rock
211487,0.611,0.826,11,-5.313,0,0.0353,0.000818,0.016,0.33,0.719,129.102,4,rock
292718,0.754,0.667,4,-7.343,0,0.0258,0.0573,0.0357,0.114,0.261,117.975,4,rock
241253,0.402,0.835,11,-5.734,0,0.05,0.0287,2.94E-06,0.385,0.43,92.029,4,rock
348400,0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174,4,rock
245640,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,4,rock
249533,0.339,0.625,1,-8.57,1,0.028,0.056,0.000101,0.229,0.334,104.679,4,rock
347800,0.16,0.866,9,-5.277,0,0.088,0.207,4.44E-05,0.0894,0.13,179.739,4,rock
288036,0.274,0.652,5,-6.196,0,0.0625,0.00768,6.42E-05,0.108,0.1,173.008,4,rock
243626,0.536,0.764,1,-5.174,0,0.0393,0.0302,1.06E-05,0.104,0.294,147.585,4,rock
178426,0.736,0.793,2,-5.305,0,0.29,0.0633,0.000815,0.0531,0.912,141.96,4,rock
218360,0.725,0.583,1,-9.942,0,0.0427,0.3,0.000238,0.0665,0.762,79.984,4,rock
209493,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76E-05,0.088,0.454,81.998,4,rock
169666,0.577,0.834,5,-3.337,1,0.0689,0.0134,0,0.121,0.575,107.936,4,rock
180746,0.68,0.697,5,-7.01,1,0.0484,0.121,0,0.661,0.684,116.033,4,rock
187146,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,4,rock
289533,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97E-06,0.0942,0.497,155.925,3,rock
204013,0.564,0.714,7,-4.987,1,0.129,0.0549,0,0.155,0.33,175.924,4,rock
195920,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58E-05,0.105,0.548,90.024,4,rock
163880,0.68,0.694,0,-7.234,1,0.0435,0.445,0,0.209,0.851,114.945,4,rock
256688,0.572,0.155,6,-14.405,1,0.0344,0.835,0.000137,0.0906,0.0949,109.923,3,rock
253920,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4,rock
306440,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,4,rock
219800,0.643,0.655,2,-10.249,1,0.0256,0.217,0.000272,0.0462,0.878,124.731,4,rock
212240,0.664,0.794,5,-5.503,0,0.038,0.0132,0.0137,0.12,0.933,143.013,4,rock
177506,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938,4,rock
280493,0.506,0.378,4,-11.641,0,0.0332,0.726,0.00514,0.0956,0.297,134.99,4,rock
196784,0.572,0.839,4,-5.083,0,0.0377,0.013,0.00976,0.522,0.465,143.969,4,rock
261760,0.543,0.682,2,-6.928,1,0.0313,0.434,6.75E-06,0.252,0.865,127.31,4,rock
201093,0.511,0.872,10,-4.414,1,0.0491,0.0807,0,0.0975,0.511,84.953,4,rock
257066,0.691,0.686,7,-7.465,0,0.0493,0.000647,0.00456,0.106,0.666,87.312,4,rock
273600,0.201,0.762,7,-6.376,1,0.0337,0.0953,1.46E-05,0.358,0.131,94.832,4,rock
182681,0.744,0.744,7,-4.334,1,0.142,0.247,0,0.116,0.662,104.007,4,rock
228979,0.62,0.864,5,-4.334,0,0.114,0.0323,0,0.117,0.395,98.059,4,rock
187866,0.547,0.257,0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,4,rock
214506,0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,4,rock
243773,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,4,rock
